sensorid,epoch_utc,local_date_time,temperatur,relative_luftfeuchtigkeit
2C:A4,1690556400,20230728130000,25.2,55.0
2C:A4,1690560000,20230728140000,25.9,55.8
2C:A4,1690563600,20230728150000,25.4,57.4
2C:A4,1690567200,20230728160000,23.9,62.0
2C:A4,1690570800,20230728170000,19.8,79.9
2C:A4,1690574400,20230728180000,19.0,85.9
2C:A4,1690578000,20230728190000,19.0,88.2
2C:A4,1690581600,20230728200000,18.6,90.8
2C:A4,1690585200,20230728210000,18.3,90.9
2C:A4,1690588800,20230728220000,17.7,91.0
2C:A4,1690592400,20230728230000,17.3,91.5
2C:A4,1690596000,20230729000000,17.0,91.9
2C:A4,1690599600,20230729010000,17.2,91.7
2C:A4,1690603200,20230729020000,16.8,91.1
2C:A4,1690606800,20230729030000,16.4,91.6
2C:A4,1690610400,20230729040000,16.1,94.3
2C:A4,1690614000,20230729050000,16.2,95.1
2C:A4,1690617600,20230729060000,16.7,94.3
2C:A4,1690621200,20230729070000,17.1,94.8
2C:A4,1690624800,20230729080000,18.4,92.1
2C:A4,1690628400,20230729090000,19.9,86.9
2C:A4,1690632000,20230729100000,22.1,79.0
2C:A4,1690635600,20230729110000,25.1,66.3
2C:A4,1690639200,20230729120000,25.8,60.4
2C:A4,1690642800,20230729130000,24.0,70.4
2C:A4,1690646400,20230729140000,21.8,83.9
2C:A4,1690650000,20230729150000,19.4,82.9
2C:A4,1690653600,20230729160000,19.6,85.8
2C:A4,1690657200,20230729170000,19.1,89.8
2C:A4,1690660800,20230729180000,19.1,92.5
2C:A4,1690664400,20230729190000,18.9,92.0
2C:A4,1690668000,20230729200000,18.0,91.2
2C:A4,1690671600,20230729210000,17.6,93.4
2C:A4,1690675200,20230729220000,17.3,93.2
2C:A4,1690678800,20230729230000,17.3,93.2
2C:A4,1690682400,20230730000000,17.2,92.7
2C:A4,1690686000,20230730010000,17.2,92.7
2C:A4,1690689600,20230730020000,18.0,87.8
2C:A4,1690693200,20230730030000,17.8,89.0
2C:A4,1690696800,20230730040000,16.8,93.3
2C:A4,1690700400,20230730050000,16.9,93.4
2C:A4,1690704000,20230730060000,17.0,93.5
2C:A4,1690707600,20230730070000,17.8,91.3
2C:A4,1690711200,20230730080000,18.8,87.2
2C:A4,1690714800,20230730090000,20.2,79.2
2C:A4,1690718400,20230730100000,20.9,71.5
2C:A4,1690722000,20230730110000,19.9,77.9
2C:A4,1690725600,20230730120000,22.5,68.3
2C:A4,1690729200,20230730130000,22.9,58.3
2C:A4,1690732800,20230730140000,24.7,51.7
2C:A4,1690736400,20230730150000,24.5,48.6
2C:A4,1690740000,20230730160000,24.7,43.0
2C:A4,1690743600,20230730170000,23.7,45.3
2C:A4,1690747200,20230730180000,22.9,47.3
2C:A4,1690750800,20230730190000,21.9,50.4
2C:A4,1690754400,20230730200000,20.8,54.1
2C:A4,1690758000,20230730210000,18.9,62.9
2C:A4,1690761600,20230730220000,17.0,72.5
2C:A4,1690765200,20230730230000,16.1,77.1
2C:A4,1690768800,20230731000000,15.6,79.7
2C:A4,1690772400,20230731010000,14.7,84.1
2C:A4,1690776000,20230731020000,14.3,86.3
2C:A4,1690779600,20230731030000,14.0,86.5
2C:A4,1690783200,20230731040000,13.8,86.4
2C:A4,1690786800,20230731050000,13.4,88.4
2C:A4,1690790400,20230731060000,13.7,89.1
2C:A4,1690794000,20230731070000,14.2,89.0
2C:A4,1690797600,20230731080000,15.6,81.0
2C:A4,1690801200,20230731090000,17.3,71.5
2C:A4,1690804800,20230731100000,18.9,60.9
2C:A4,1690808400,20230731110000,20.9,53.9
2C:A4,1690812000,20230731120000,22.4,48.9
2C:A4,1690815600,20230731130000,23.3,43.0
2C:A4,1690819200,20230731140000,24.5,43.4
2C:A4,1690822800,20230731150000,25.1,40.9
2C:A4,1690826400,20230731160000,24.2,45.9
2C:A4,1690830000,20230731170000,23.7,50.6
2C:A4,1690833600,20230731180000,23.7,53.2
2C:A4,1690837200,20230731190000,22.7,62.9
2C:A4,1690840800,20230731200000,21.2,70.7
2C:A4,1690844400,20230731210000,19.6,75.9
2C:A4,1690848000,20230731220000,19.1,78.1
2C:A4,1690851600,20230731230000,18.6,79.1
38:7D,1688090400,20230630000000,20.4,69.7
38:7D,1688094000,20230630010000,19.7,73.5
38:7D,1688097600,20230630020000,18.7,79.2
38:7D,1688101200,20230630030000,18.3,82.2
38:7D,1688104800,20230630040000,18.0,82.8
38:7D,1688108400,20230630050000,17.5,84.0
38:7D,1688112000,20230630060000,18.1,82.8
38:7D,1688115600,20230630070000,19.0,78.8
38:7D,1688119200,20230630080000,19.1,79.6
38:7D,1688122800,20230630090000,19.2,79.1
38:7D,1688126400,20230630100000,18.3,87.1
38:7D,1688130000,20230630110000,18.8,83.6
38:7D,1688133600,20230630120000,19.6,81.3
38:7D,1688137200,20230630130000,23.1,66.2
38:7D,1688140800,20230630140000,21.8,66.7
38:7D,1688144400,20230630150000,18.1,88.5
38:7D,1688148000,20230630160000,18.3,90.9
38:7D,1688151600,20230630170000,18.6,89.1
38:7D,1688155200,20230630180000,17.9,90.6
38:7D,1688158800,20230630190000,17.2,92.3
38:7D,1688162400,20230630200000,16.6,92.5
38:7D,1688166000,20230630210000,16.4,92.5
38:7D,1688169600,20230630220000,15.9,93.5
38:7D,1688173200,20230630230000,15.9,92.1
38:7D,1688176800,20230701000000,15.8,91.1
38:7D,1688180400,20230701010000,15.8,91.3
38:7D,1688184000,20230701020000,15.3,93.7
38:7D,1688187600,20230701030000,15.1,95.6
38:7D,1688191200,20230701040000,14.9,95.0
38:7D,1688194800,20230701050000,15.0,95.4
38:7D,1688198400,20230701060000,15.0,95.1
38:7D,1688202000,20230701070000,15.6,93.1
38:7D,1688205600,20230701080000,16.4,88.9
38:7D,1688209200,20230701090000,17.8,78.1
38:7D,1688212800,20230701100000,21.9,54.1
38:7D,1688216400,20230701110000,21.8,55.9
38:7D,1688220000,20230701120000,23.7,49.0
38:7D,1688223600,20230701130000,24.0,45.6
38:7D,1688227200,20230701140000,24.9,41.4
38:7D,1688230800,20230701150000,24.1,43.5
38:7D,1688234400,20230701160000,22.6,48.0
38:7D,1688238000,20230701170000,20.4,57.3
38:7D,1688241600,20230701180000,20.3,59.4
38:7D,1688245200,20230701190000,20.3,59.5
38:7D,1688248800,20230701200000,20.1,61.6
38:7D,1688252400,20230701210000,19.2,69.3
38:7D,1688256000,20230701220000,17.5,83.6
38:7D,1688259600,20230701230000,16.6,90.2
38:7D,1688263200,20230702000000,16.6,90.5
38:7D,1688266800,20230702010000,17.0,88.1
38:7D,1688270400,20230702020000,17.3,87.1
38:7D,1688274000,20230702030000,16.3,93.8
38:7D,1688277600,20230702040000,16.1,94.0
38:7D,1688281200,20230702050000,15.8,92.5
38:7D,1688284800,20230702060000,15.7,90.5
38:7D,1688288400,20230702070000,16.0,90.2
38:7D,1688292000,20230702080000,16.6,88.6
38:7D,1688295600,20230702090000,16.7,85.3
38:7D,1688299200,20230702100000,17.6,79.0
38:7D,1688302800,20230702110000,19.8,69.1
38:7D,1688306400,20230702120000,21.7,62.1
38:7D,1688310000,20230702130000,22.8,58.3
38:7D,1688313600,20230702140000,24.6,51.4
38:7D,1688317200,20230702150000,23.1,55.4
38:7D,1688320800,20230702160000,22.9,55.9
38:7D,1688324400,20230702170000,22.8,57.1
38:7D,1688328000,20230702180000,22.5,58.6
38:7D,1688331600,20230702190000,22.0,61.8
38:7D,1688335200,20230702200000,20.9,62.9
38:7D,1688338800,20230702210000,20.2,63.8
38:7D,1688342400,20230702220000,19.1,69.5
38:7D,1688346000,20230702230000,18.3,72.7
38:7D,1688349600,20230703000000,18.5,66.2
38:7D,1688353200,20230703010000,18.0,68.6
38:7D,1688356800,20230703020000,18.5,57.8
38:7D,1688360400,20230703030000,18.2,58.2
38:7D,1688364000,20230703040000,17.8,60.0
38:7D,1688367600,20230703050000,17.2,63.8
38:7D,1688371200,20230703060000,17.1,69.4
38:7D,1688374800,20230703070000,17.6,68.0
38:7D,1688378400,20230703080000,18.7,61.4
38:7D,1688382000,20230703090000,19.7,55.9
38:7D,1688385600,20230703100000,21.6,49.2
38:7D,1688389200,20230703110000,21.6,49.4
38:7D,1688392800,20230703120000,23.0,46.8
38:7D,1688396400,20230703130000,23.4,49.3
38:7D,1688400000,20230703140000,24.6,46.5
38:7D,1688403600,20230703150000,24.4,45.6
38:7D,1688407200,20230703160000,23.8,46.6
38:7D,1688410800,20230703170000,23.5,47.0
38:7D,1688414400,20230703180000,23.0,47.8
38:7D,1688418000,20230703190000,22.2,49.9
38:7D,1688421600,20230703200000,21.4,52.8
38:7D,1688425200,20230703210000,19.8,57.1
38:7D,1688428800,20230703220000,18.5,64.8
38:7D,1688432400,20230703230000,17.5,68.7
38:7D,1688436000,20230704000000,16.4,77.4
38:7D,1688439600,20230704010000,16.8,76.4
38:7D,1688443200,20230704020000,17.0,75.1
38:7D,1688446800,20230704030000,17.0,78.9
38:7D,1688450400,20230704040000,17.0,80.7
38:7D,1688454000,20230704050000,16.6,83.6
38:7D,1688457600,20230704060000,17.1,82.0
38:7D,1688461200,20230704070000,18.1,78.3
38:7D,1688464800,20230704080000,20.2,70.2
38:7D,1688468400,20230704090000,21.4,64.2
38:7D,1688472000,20230704100000,22.2,60.8
38:7D,1688475600,20230704110000,24.0,54.0
38:7D,1688479200,20230704120000,23.5,52.2
38:7D,1688482800,20230704130000,23.3,55.6
38:7D,1688486400,20230704140000,26.0,47.0
38:7D,1688490000,20230704150000,25.9,45.0
38:7D,1688493600,20230704160000,25.4,45.8
38:7D,1688497200,20230704170000,25.0,47.0
38:7D,1688500800,20230704180000,24.8,46.9
38:7D,1688504400,20230704190000,24.5,48.3
38:7D,1688508000,20230704200000,23.2,52.5
38:7D,1688511600,20230704210000,20.8,63.7
38:7D,1688515200,20230704220000,19.0,75.1
38:7D,1688518800,20230704230000,17.6,80.4
38:7D,1688522400,20230705000000,16.3,84.8
38:7D,1688526000,20230705010000,16.2,83.9
38:7D,1688529600,20230705020000,16.2,81.9
38:7D,1688533200,20230705030000,16.3,82.7
38:7D,1688536800,20230705040000,16.5,89.8
38:7D,1688540400,20230705050000,16.2,92.3
38:7D,1688544000,20230705060000,16.4,92.7
38:7D,1688547600,20230705070000,17.2,90.0
38:7D,1688551200,20230705080000,20.9,76.0
38:7D,1688554800,20230705090000,20.1,77.3
38:7D,1688558400,20230705100000,17.3,87.1
38:7D,1688562000,20230705110000,20.3,75.3
38:7D,1688565600,20230705120000,20.5,71.2
38:7D,1688569200,20230705130000,19.2,74.7
38:7D,1688572800,20230705140000,19.0,79.4
38:7D,1688576400,20230705150000,20.3,72.8
38:7D,1688580000,20230705160000,20.3,69.8
38:7D,1688583600,20230705170000,19.1,84.0
38:7D,1688587200,20230705180000,18.6,85.4
38:7D,1688590800,20230705190000,18.1,86.9
38:7D,1688594400,20230705200000,17.8,90.2
38:7D,1688598000,20230705210000,17.3,91.4
38:7D,1688601600,20230705220000,16.2,92.2
38:7D,1688605200,20230705230000,14.9,92.4
38:7D,1688608800,20230706000000,14.4,93.3
38:7D,1688612400,20230706010000,14.5,91.9
38:7D,1688616000,20230706020000,14.0,92.1
38:7D,1688619600,20230706030000,13.6,91.6
38:7D,1688623200,20230706040000,12.9,92.6
38:7D,1688626800,20230706050000,12.8,90.3
38:7D,1688630400,20230706060000,13.9,87.3
38:7D,1688634000,20230706070000,14.6,86.4
38:7D,1688637600,20230706080000,16.7,78.6
38:7D,1688641200,20230706090000,19.9,66.4
38:7D,1688644800,20230706100000,21.9,55.9
38:7D,1688648400,20230706110000,24.0,46.8
38:7D,1688652000,20230706120000,24.1,45.2
38:7D,1688655600,20230706130000,26.0,39.4
38:7D,1688659200,20230706140000,26.3,36.9
38:7D,1688662800,20230706150000,25.8,39.0
38:7D,1688666400,20230706160000,25.3,36.6
38:7D,1688670000,20230706170000,25.0,33.0
38:7D,1688673600,20230706180000,24.7,33.4
38:7D,1688677200,20230706190000,24.0,37.9
38:7D,1688680800,20230706200000,22.0,51.6
38:7D,1688684400,20230706210000,19.3,64.4
38:7D,1688688000,20230706220000,17.7,72.5
38:7D,1688691600,20230706230000,16.4,78.4
38:7D,1688695200,20230707000000,15.3,83.7
38:7D,1688698800,20230707010000,14.2,87.4
38:7D,1688702400,20230707020000,13.5,89.2
38:7D,1688706000,20230707030000,13.0,90.3
38:7D,1688709600,20230707040000,12.3,92.0
38:7D,1688713200,20230707050000,12.3,91.7
38:7D,1688716800,20230707060000,12.6,91.2
38:7D,1688720400,20230707070000,15.5,81.7
38:7D,1688724000,20230707080000,19.6,65.5
38:7D,1688727600,20230707090000,22.6,58.0
38:7D,1688731200,20230707100000,25.1,51.9
38:7D,1688734800,20230707110000,27.6,42.8
38:7D,1688738400,20230707120000,29.7,39.0
38:7D,1688742000,20230707130000,31.2,33.9
38:7D,1688745600,20230707140000,32.5,30.2
38:7D,1688749200,20230707150000,31.7,29.9
38:7D,1688752800,20230707160000,30.4,29.9
38:7D,1688756400,20230707170000,29.8,30.5
38:7D,1688760000,20230707180000,29.5,30.2
38:7D,1688763600,20230707190000,28.8,30.8
38:7D,1688767200,20230707200000,26.9,35.0
38:7D,1688770800,20230707210000,22.9,50.5
38:7D,1688774400,20230707220000,21.1,61.5
38:7D,1688778000,20230707230000,19.6,68.6
38:7D,1688781600,20230708000000,18.5,72.6
38:7D,1688785200,20230708010000,17.9,75.2
38:7D,1688788800,20230708020000,18.3,73.3
38:7D,1688792400,20230708030000,17.6,82.8
38:7D,1688796000,20230708040000,17.0,88.2
38:7D,1688799600,20230708050000,17.5,83.4
38:7D,1688803200,20230708060000,18.9,73.7
38:7D,1688806800,20230708070000,17.8,81.6
38:7D,1688810400,20230708080000,18.7,80.3
38:7D,1688814000,20230708090000,20.2,70.7
38:7D,1688817600,20230708100000,21.9,65.2
38:7D,1688821200,20230708110000,24.7,55.4
38:7D,1688824800,20230708120000,26.7,47.2
38:7D,1688828400,20230708130000,24.1,64.7
38:7D,1688832000,20230708140000,25.3,60.9
38:7D,1688835600,20230708150000,27.7,49.6
38:7D,1688839200,20230708160000,28.3,43.7
38:7D,1688842800,20230708170000,28.3,40.1
38:7D,1688846400,20230708180000,28.6,39.4
38:7D,1688850000,20230708190000,27.8,42.2
38:7D,1688853600,20230708200000,25.5,50.5
38:7D,1688857200,20230708210000,22.9,64.5
38:7D,1688860800,20230708220000,22.3,65.9
38:7D,1688864400,20230708230000,21.1,70.2
38:7D,1688868000,20230709000000,19.9,73.8
38:7D,1688871600,20230709010000,18.8,76.5
38:7D,1688875200,20230709020000,18.3,77.9
38:7D,1688878800,20230709030000,17.1,83.0
38:7D,1688882400,20230709040000,16.3,86.4
38:7D,1688886000,20230709050000,15.8,87.9
38:7D,1688889600,20230709060000,16.2,88.0
38:7D,1688893200,20230709070000,19.0,79.0
38:7D,1688896800,20230709080000,23.8,60.9
38:7D,1688900400,20230709090000,27.4,51.3
38:7D,1688904000,20230709100000,30.5,42.9
38:7D,1688907600,20230709110000,32.2,41.2
38:7D,1688911200,20230709120000,34.3,36.5
38:7D,1688914800,20230709130000,36.1,28.8
38:7D,1688918400,20230709140000,36.8,25.9
38:7D,1688922000,20230709150000,35.0,29.1
38:7D,1688925600,20230709160000,34.3,26.3
38:7D,1688929200,20230709170000,33.5,27.9
38:7D,1688932800,20230709180000,32.6,30.1
38:7D,1688936400,20230709190000,30.3,41.9
38:7D,1688940000,20230709200000,28.4,50.2
38:7D,1688943600,20230709210000,25.7,56.1
38:7D,1688947200,20230709220000,24.1,58.1
38:7D,1688950800,20230709230000,23.0,59.1
38:7D,1688954400,20230710000000,21.8,62.7
38:7D,1688958000,20230710010000,20.8,64.4
38:7D,1688961600,20230710020000,19.8,67.7
38:7D,1688965200,20230710030000,19.6,66.6
38:7D,1688968800,20230710040000,19.1,67.6
38:7D,1688972400,20230710050000,18.9,68.8
38:7D,1688976000,20230710060000,19.0,68.6
38:7D,1688979600,20230710070000,20.8,69.3
38:7D,1688983200,20230710080000,18.9,91.9
38:7D,1688986800,20230710090000,23.0,82.5
38:7D,1688990400,20230710100000,27.1,62.4
38:7D,1688994000,20230710110000,28.5,56.9
38:7D,1688997600,20230710120000,30.1,52.9
38:7D,1689001200,20230710130000,31.2,48.1
38:7D,1689004800,20230710140000,32.1,42.1
38:7D,1689008400,20230710150000,32.2,42.2
38:7D,1689012000,20230710160000,31.1,43.1
38:7D,1689015600,20230710170000,30.4,42.2
38:7D,1689019200,20230710180000,29.7,43.7
38:7D,1689022800,20230710190000,28.9,48.3
38:7D,1689026400,20230710200000,27.0,56.8
38:7D,1689030000,20230710210000,24.2,70.8
38:7D,1689033600,20230710220000,22.6,78.3
38:7D,1689037200,20230710230000,21.6,81.2
38:7D,1689040800,20230711000000,21.0,82.1
38:7D,1689044400,20230711010000,20.2,84.2
38:7D,1689048000,20230711020000,19.9,84.7
38:7D,1689051600,20230711030000,19.1,86.7
38:7D,1689055200,20230711040000,18.5,87.9
38:7D,1689058800,20230711050000,18.1,89.0
38:7D,1689062400,20230711060000,18.3,89.2
38:7D,1689066000,20230711070000,20.5,82.5
38:7D,1689069600,20230711080000,25.2,64.3
38:7D,1689073200,20230711090000,28.0,55.7
38:7D,1689076800,20230711100000,30.7,49.6
38:7D,1689080400,20230711110000,32.6,44.8
38:7D,1689084000,20230711120000,34.7,36.6
38:7D,1689087600,20230711130000,35.8,34.7
38:7D,1689091200,20230711140000,36.6,32.2
38:7D,1689094800,20230711150000,36.0,31.7
38:7D,1689098400,20230711160000,35.3,32.1
38:7D,1689102000,20230711170000,34.7,32.0
38:7D,1689105600,20230711180000,33.2,35.9
38:7D,1689109200,20230711190000,33.0,36.8
38:7D,1689112800,20230711200000,30.8,44.1
38:7D,1689116400,20230711210000,27.1,59.8
38:7D,1689120000,20230711220000,20.9,78.7
38:7D,1689123600,20230711230000,19.5,89.0
38:7D,1689127200,20230712000000,19.3,89.1
38:7D,1689130800,20230712010000,19.1,90.4
38:7D,1689134400,20230712020000,18.9,91.8
38:7D,1689138000,20230712030000,18.5,92.2
38:7D,1689141600,20230712040000,18.2,92.8
38:7D,1689145200,20230712050000,18.0,93.0
38:7D,1689148800,20230712060000,18.5,93.3
38:7D,1689152400,20230712070000,19.0,93.3
38:7D,1689156000,20230712080000,20.5,89.9
38:7D,1689159600,20230712090000,24.5,74.7
38:7D,1689163200,20230712100000,24.8,68.4
38:7D,1689166800,20230712110000,24.1,72.4
38:7D,1689170400,20230712120000,24.2,74.2
38:7D,1689174000,20230712130000,24.6,71.1
38:7D,1689177600,20230712140000,24.3,70.3
38:7D,1689181200,20230712150000,21.1,80.3
38:7D,1689184800,20230712160000,18.3,95.2
38:7D,1689188400,20230712170000,20.1,94.5
38:7D,1689192000,20230712180000,20.9,94.0
38:7D,1689195600,20230712190000,19.9,93.8
38:7D,1689199200,20230712200000,18.9,95.2
38:7D,1689202800,20230712210000,18.0,93.6
38:7D,1689206400,20230712220000,17.4,96.2
38:7D,1689210000,20230712230000,17.5,96.4
38:7D,1689213600,20230713000000,17.6,93.4
38:7D,1689217200,20230713010000,16.9,93.9
38:7D,1689220800,20230713020000,16.5,94.7
38:7D,1689224400,20230713030000,16.2,95.2
38:7D,1689228000,20230713040000,16.1,96.2
38:7D,1689231600,20230713050000,16.1,96.7
38:7D,1689235200,20230713060000,16.4,96.3
38:7D,1689238800,20230713070000,16.9,95.6
38:7D,1689242400,20230713080000,17.2,95.6
38:7D,1689246000,20230713090000,18.2,92.7
38:7D,1689249600,20230713100000,20.8,79.4
38:7D,1689253200,20230713110000,21.5,73.2
38:7D,1689256800,20230713120000,19.8,80.5
38:7D,1689260400,20230713130000,22.3,73.1
38:7D,1689264000,20230713140000,23.8,61.1
38:7D,1689267600,20230713150000,23.7,58.9
38:7D,1689271200,20230713160000,23.3,59.7
38:7D,1689274800,20230713170000,23.3,55.3
38:7D,1689278400,20230713180000,23.4,46.4
38:7D,1689282000,20230713190000,22.8,45.8
38:7D,1689285600,20230713200000,21.2,52.7
38:7D,1689289200,20230713210000,18.3,68.1
38:7D,1689292800,20230713220000,16.1,81.7
38:7D,1689296400,20230713230000,15.5,82.7
38:7D,1689300000,20230714000000,14.9,84.9
38:7D,1689303600,20230714010000,14.5,86.9
38:7D,1689307200,20230714020000,14.4,87.7
38:7D,1689310800,20230714030000,13.3,90.4
38:7D,1689314400,20230714040000,12.5,91.9
38:7D,1689318000,20230714050000,12.1,92.1
38:7D,1689321600,20230714060000,12.0,93.1
38:7D,1689325200,20230714070000,14.7,85.1
38:7D,1689328800,20230714080000,19.0,68.8
38:7D,1689332400,20230714090000,21.3,66.4
38:7D,1689336000,20230714100000,23.2,63.6
38:7D,1689339600,20230714110000,24.8,59.3
38:7D,1689343200,20230714120000,26.9,45.7
38:7D,1689346800,20230714130000,28.1,40.9
38:7D,1689350400,20230714140000,29.5,38.8
38:7D,1689354000,20230714150000,29.0,41.1
38:7D,1689357600,20230714160000,28.1,42.2
38:7D,1689361200,20230714170000,27.7,43.7
38:7D,1689364800,20230714180000,27.5,44.3
38:7D,1689368400,20230714190000,27.1,47.3
38:7D,1689372000,20230714200000,25.2,59.3
38:7D,1689375600,20230714210000,22.5,71.3
38:7D,1689379200,20230714220000,21.6,73.9
38:7D,1689382800,20230714230000,20.2,78.5
38:7D,1689386400,20230715000000,19.5,79.3
38:7D,1689390000,20230715010000,18.8,82.1
38:7D,1689393600,20230715020000,18.0,85.1
38:7D,1689397200,20230715030000,17.6,86.6
38:7D,1689400800,20230715040000,16.9,88.2
38:7D,1689404400,20230715050000,16.4,89.5
38:7D,1689408000,20230715060000,16.5,90.2
38:7D,1689411600,20230715070000,19.3,79.9
38:7D,1689415200,20230715080000,24.4,60.3
38:7D,1689418800,20230715090000,26.6,56.6
38:7D,1689422400,20230715100000,29.8,48.2
38:7D,1689426000,20230715110000,33.1,40.6
38:7D,1689429600,20230715120000,35.5,30.1
38:7D,1689433200,20230715130000,36.7,23.6
38:7D,1689436800,20230715140000,37.4,25.4
38:7D,1689440400,20230715150000,34.9,30.1
38:7D,1689444000,20230715160000,30.1,43.7
38:7D,1689447600,20230715170000,31.2,38.4
38:7D,1689451200,20230715180000,30.8,38.9
38:7D,1689454800,20230715190000,29.4,44.5
38:7D,1689458400,20230715200000,27.1,53.1
38:7D,1689462000,20230715210000,25.0,62.2
38:7D,1689465600,20230715220000,23.5,69.5
38:7D,1689469200,20230715230000,21.4,84.5
38:7D,1689472800,20230716000000,20.8,88.0
38:7D,1689476400,20230716010000,19.5,90.0
38:7D,1689480000,20230716020000,17.4,87.5
38:7D,1689483600,20230716030000,16.9,89.2
38:7D,1689487200,20230716040000,16.7,91.0
38:7D,1689490800,20230716050000,16.4,93.2
38:7D,1689494400,20230716060000,16.3,93.2
38:7D,1689498000,20230716070000,17.0,92.3
38:7D,1689501600,20230716080000,18.7,85.6
38:7D,1689505200,20230716090000,19.1,78.2
38:7D,1689508800,20230716100000,20.2,71.3
38:7D,1689512400,20230716110000,20.9,69.0
38:7D,1689516000,20230716120000,20.4,71.4
38:7D,1689519600,20230716130000,21.3,67.9
38:7D,1689523200,20230716140000,21.8,65.9
38:7D,1689526800,20230716150000,23.0,63.8
38:7D,1689530400,20230716160000,23.6,62.7
38:7D,1689534000,20230716170000,23.4,63.5
38:7D,1689537600,20230716180000,24.2,60.8
38:7D,1689541200,20230716190000,23.5,65.0
38:7D,1689544800,20230716200000,23.0,68.8
38:7D,1689548400,20230716210000,20.8,76.0
38:7D,1689552000,20230716220000,20.1,79.5
38:7D,1689555600,20230716230000,19.8,80.2
38:7D,1689559200,20230717000000,19.4,83.4
38:7D,1689562800,20230717010000,19.1,80.4
38:7D,1689566400,20230717020000,18.5,83.7
38:7D,1689570000,20230717030000,17.9,85.3
38:7D,1689573600,20230717040000,16.4,92.1
38:7D,1689577200,20230717050000,16.4,93.2
38:7D,1689580800,20230717060000,16.7,93.9
38:7D,1689584400,20230717070000,17.5,92.6
38:7D,1689588000,20230717080000,20.5,80.4
38:7D,1689591600,20230717090000,22.4,67.8
38:7D,1689595200,20230717100000,23.6,61.4
38:7D,1689598800,20230717110000,25.7,52.6
38:7D,1689602400,20230717120000,26.4,50.9
38:7D,1689606000,20230717130000,27.6,50.3
38:7D,1689609600,20230717140000,28.0,47.3
38:7D,1689613200,20230717150000,28.2,43.1
38:7D,1689616800,20230717160000,26.5,47.8
38:7D,1689620400,20230717170000,26.3,48.2
38:7D,1689624000,20230717180000,25.3,48.6
38:7D,1689627600,20230717190000,24.3,50.4
38:7D,1689631200,20230717200000,23.1,53.2
38:7D,1689634800,20230717210000,22.4,55.6
38:7D,1689638400,20230717220000,21.6,63.7
38:7D,1689642000,20230717230000,20.8,69.6
38:7D,1689645600,20230718000000,20.2,74.1
38:7D,1689649200,20230718010000,19.8,76.9
38:7D,1689652800,20230718020000,19.3,79.3
38:7D,1689656400,20230718030000,18.6,82.4
38:7D,1689660000,20230718040000,17.2,86.0
38:7D,1689663600,20230718050000,16.3,90.0
38:7D,1689667200,20230718060000,16.5,90.2
38:7D,1689670800,20230718070000,18.5,81.3
38:7D,1689674400,20230718080000,22.1,65.2
38:7D,1689678000,20230718090000,24.3,54.4
38:7D,1689681600,20230718100000,26.2,51.8
38:7D,1689685200,20230718110000,27.4,50.2
38:7D,1689688800,20230718120000,28.0,49.2
38:7D,1689692400,20230718130000,23.3,67.3
38:7D,1689696000,20230718140000,20.8,83.6
38:7D,1689699600,20230718150000,21.7,80.9
38:7D,1689703200,20230718160000,24.6,69.5
38:7D,1689706800,20230718170000,26.1,57.6
38:7D,1689710400,20230718180000,26.5,57.4
38:7D,1689714000,20230718190000,25.6,64.2
38:7D,1689717600,20230718200000,24.1,73.9
38:7D,1689721200,20230718210000,22.3,81.7
38:7D,1689724800,20230718220000,21.4,85.0
38:7D,1689728400,20230718230000,20.7,86.7
38:7D,1689732000,20230719000000,20.1,88.7
38:7D,1689735600,20230719010000,19.8,89.3
38:7D,1689739200,20230719020000,19.0,91.4
38:7D,1689742800,20230719030000,19.6,89.5
38:7D,1689746400,20230719040000,19.3,90.9
38:7D,1689750000,20230719050000,19.3,91.4
38:7D,1689753600,20230719060000,19.5,92.1
38:7D,1689757200,20230719070000,21.3,86.3
38:7D,1689760800,20230719080000,22.9,77.5
38:7D,1689764400,20230719090000,24.7,68.4
38:7D,1689768000,20230719100000,26.4,56.2
38:7D,1689771600,20230719110000,27.0,53.1
38:7D,1689775200,20230719120000,26.3,55.1
38:7D,1689778800,20230719130000,26.5,52.9
38:7D,1689782400,20230719140000,29.2,42.8
38:7D,1689786000,20230719150000,28.2,42.9
38:7D,1689789600,20230719160000,27.9,41.7
38:7D,1689793200,20230719170000,27.4,43.8
38:7D,1689796800,20230719180000,26.9,41.8
38:7D,1689800400,20230719190000,26.0,44.2
38:7D,1689804000,20230719200000,24.6,48.3
38:7D,1689807600,20230719210000,23.3,51.3
38:7D,1689811200,20230719220000,22.0,54.7
38:7D,1689814800,20230719230000,21.1,58.1
38:7D,1689818400,20230720000000,20.7,64.8
38:7D,1689822000,20230720010000,19.3,69.6
38:7D,1689825600,20230720020000,18.8,72.9
38:7D,1689829200,20230720030000,18.3,76.3
38:7D,1689832800,20230720040000,18.3,79.2
38:7D,1689836400,20230720050000,17.7,81.2
38:7D,1689840000,20230720060000,18.0,76.3
38:7D,1689843600,20230720070000,18.7,71.0
38:7D,1689847200,20230720080000,19.9,62.3
38:7D,1689850800,20230720090000,20.7,56.6
38:7D,1689854400,20230720100000,24.2,49.1
38:7D,1689858000,20230720110000,25.8,43.3
38:7D,1689861600,20230720120000,25.2,45.2
38:7D,1689865200,20230720130000,26.0,45.8
38:7D,1689868800,20230720140000,27.1,42.2
